label,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_impact
0,290.777871900,12.05250,2.2577e+05,45.27,222.0,0.58,1836.80,5207.00,4.585,0.7340,0.7610
0,2.148219541,2.94091,4.5784e+05,49.60,1009.0,244.99,619.80,4694.00,4.600,0.6720,0.4240
0,1.450205839,3.63730,2.5884e+04,92.78,2675.0,12063.44,419.00,7564.00,4.093,1.8930,1.2360
0,1.992812339,2.06600,3.1480e+02,6.81,675.0,48.82,16.80,3638.00,4.844,0.4200,1.1270
1,39.818832000,10.75700,1.9910e+02,2.23,650.0,42.32,29.40,5710.00,4.073,1.5240,0.6000
1,198.710625100,8.63800,2.0948e+03,3.56,258.0,1.05,62.10,5180.00,4.548,0.8000,0.0260
0,50.563697000,5.38100,5.0500e+01,1.57,761.0,79.36,6.80,6759.00,4.018,2.0220,0.7790
0,95.178317934,3.60125,1.2858e+05,28.75,272.0,1.29,2279.10,4523.00,4.615,0.6530,0.7610
1,82.292865000,7.04800,3.7110e+02,1.82,400.0,6.07,13.00,5626.00,4.467,0.9570,0.1950
0,22.783277600,4.19400,1.2020e+02,1.33,759.0,78.41,18.20,6517.00,4.382,1.1590,0.6260
0,369.069345000,5.83200,9.4590e+02,3.07,197.0,0.35,11.70,4855.00,4.542,0.7780,0.9290
0,1.501760172,5.85519,3.8790e+05,90.92,1905.0,3110.42,2624.00,6327.00,4.315,1.2900,0.5180
1,16.586032900,7.04300,2.3130e+02,2.09,821.0,107.25,14.60,5626.00,4.149,1.3890,0.1670
0,26.837718080,1.61620,8.5120e+03,12.68,658.0,44.22,101.40,6194.00,4.445,1.0690,0.9170
1,84.704139000,10.39300,6.5570e+02,4.17,537.0,19.59,17.00,6085.00,4.115,1.6340,0.0100
0,120.581671780,8.29040,1.9290e+05,41.71,291.0,1.70,1184.80,5294.00,4.651,0.6730,0.8450
0,112.463588930,31.82730,2.4241e+05,129.04,692.0,54.20,1374.00,7426.00,3.903,2.4630,0.5230
1,85.272459000,13.31000,7.6780e+02,3.85,443.0,9.10,18.90,5922.00,4.349,1.0570,0.9650
0,89.739813700,3.26371,8.1096e+04,38.01,363.0,4.10,296.00,5777.00,4.608,0.7470,1.0260
0,15.651290280,6.76310,3.9864e+05,78.30,792.0,93.10,359.70,6137.00,4.418,1.1030,0.5070
0,372.768880000,23.27000,1.1572e+03,3.66,242.0,0.81,22.80,5800.00,4.514,0.8940,0.9090
1,3.638989530,2.25200,2.0960e+02,1.68,1238.0,555.71,16.00,5533.00,4.275,1.1660,0.3200
1,14.427350880,4.85700,1.1700e+02,1.53,783.0,88.90,21.50,5929.00,4.403,1.0400,0.9770
1,265.478470000,10.28000,1.0407e+03,4.20,291.0,1.70,18.10,5792.00,4.375,1.0050,0.9560
0,1.546222068,7.99800,4.9400e+01,0.77,1578.0,1465.41,56.60,5611.00,4.388,1.0730,0.5030
0,43.562258580,3.68730,5.1325e+04,80.02,624.0,35.83,163.60,6411.00,4.307,1.2160,1.2950
0,22.771964840,8.34760,3.2545e+05,104.17,835.0,114.90,305.20,6049.00,4.067,1.5570,0.6030
0,495.710950000,4.51400,4.4310e+02,4.41,330.0,2.80,8.50,6054.00,3.911,1.9530,0.7180
1,10.358570390,2.57700,2.7370e+02,1.68,860.0,129.28,15.10,5893.00,4.423,1.0200,0.0740
1,20.359718990,2.15210,3.4570e+02,0.80,276.0,1.38,26.80,3419.00,4.904,0.3440,0.9250
0,43.798566000,6.40100,2.9040e+02,48.52,721.0,63.80,26.10,5611.00,3.842,2.2270,1.1820
0,114.908624190,7.66397,1.9611e+05,42.78,259.0,1.06,1179.70,4412.00,4.565,0.7370,0.7800
1,11.555324450,3.49900,2.5000e+02,1.70,674.0,48.88,16.10,5149.00,4.506,0.8030,0.9600
1,64.658916600,7.71000,2.3540e+02,2.12,535.0,19.39,13.90,5821.00,4.172,1.3950,0.0830
0,26.936878000,4.96900,2.4690e+02,1.57,617.0,34.24,8.80,5878.00,4.442,0.9980,0.2807
1,9.109693340,5.31810,1.2640e+02,1.32,873.0,137.45,47.80,5611.00,4.388,1.0730,0.7610
0,8.268081087,3.47103,7.1479e+04,50.31,863.0,130.83,1320.50,5749.00,4.502,0.9220,1.0990
0,91.499997800,19.58180,6.5496e+04,21.86,335.0,2.98,1018.40,5263.00,4.572,0.7740,0.7360
1,153.348739000,12.20500,3.8800e+02,2.14,377.0,4.78,12.70,6127.00,4.356,1.0800,0.2610
0,9.449426280,6.30640,1.2119e+03,75.22,1192.0,476.13,81.10,5092.00,3.689,2.6640,1.2170
0,0.867721348,4.87830,9.7653e+04,67.00,2089.0,4487.70,587.90,5510.00,4.186,1.2760,0.9870
1,3.908634570,1.77040,8.6720e+02,1.86,787.0,91.01,36.60,4518.00,4.613,0.6530,0.1110
0,3.890430620,6.59600,1.9540e+02,1.24,1106.0,354.22,14.40,5646.00,4.449,0.8960,0.0250
1,1.644221032,2.91220,4.7800e+01,1.18,1897.0,3071.95,24.10,6297.00,4.260,1.3690,0.9420
0,4.101595158,6.10362,3.6658e+05,51.08,1028.0,264.23,3809.80,5610.00,4.533,0.8080,0.3940
0,1.705780649,1.62710,1.5498e+04,25.95,1101.0,348.32,31.80,4970.00,4.665,0.5910,1.2310
0,0.569115097,3.50280,5.8560e+05,156.15,3357.0,29827.37,229.60,7174.00,4.130,1.7050,0.4440
1,33.040550900,3.36130,5.7740e+02,2.36,561.0,23.40,27.50,5688.00,4.415,0.9710,0.4310
0,0.796720200,4.25304,1.6772e+05,56.89,1964.0,3497.40,716.60,5780.00,4.438,1.0000,0.8390
0,8.487871809,4.19829,1.1881e+05,46.24,798.0,96.00,483.90,5553.00,4.558,0.8550,0.9410
0,20.839214800,2.33210,1.7751e+05,51.90,584.0,27.45,197.60,5378.00,4.488,0.8120,0.8940
0,10.727255360,1.75410,5.6197e+04,12.85,307.0,2.10,160.50,3324.00,5.006,0.2680,1.0560
1,4.025824340,2.80590,2.6530e+02,1.79,1169.0,440.08,23.90,5509.00,4.308,1.1160,0.0170
0,2.301207050,25.08000,1.6881e+03,28.64,1254.0,583.42,132.50,5641.00,4.554,0.8500,1.2620
0,1.061934313,3.19400,6.0700e+02,15.14,1104.0,352.77,70.00,4304.00,4.675,0.5660,1.2180
1,160.884519660,10.87710,7.5904e+03,9.09,346.0,3.39,526.10,5650.00,4.313,1.0440,0.2840
0,4.045063460,3.22222,3.6018e+05,67.94,1143.0,402.77,483.90,5780.00,4.438,1.0000,0.5290
0,18.076610347,3.13960,6.5280e+04,39.16,533.0,19.14,380.60,4848.00,4.550,0.7640,1.0740
0,5.366527240,8.36700,3.1225e+03,7.97,982.0,219.72,50.70,5858.00,4.553,0.8490,0.9850
1,47.148432400,3.13470,1.1138e+03,2.58,391.0,5.50,54.50,4975.00,4.579,0.7340,0.6680
0,11.344347453,5.97380,2.5824e+05,62.52,810.0,101.92,437.20,5780.00,4.438,1.0000,0.6920
1,214.312043900,16.29380,4.5234e+03,9.17,380.0,4.93,562.80,6471.00,4.287,1.3570,0.0160
0,13.542088670,4.94060,2.8869e+04,26.65,727.0,66.01,137.60,5496.00,4.405,0.9270,0.9850
0,3.467248090,11.01000,1.3173e+03,2.52,841.0,118.15,107.00,4969.00,4.713,0.5430,0.9530
0,2.845739012,11.93270,2.4392e+04,44.70,1294.0,663.42,488.60,5982.00,4.493,0.9600,1.2130
1,5.339056060,1.64150,7.5550e+02,1.90,817.0,105.25,28.90,5057.00,4.573,0.7040,0.0200
0,3.351573993,2.87580,5.4546e+04,24.15,1282.0,638.30,192.40,5984.00,4.408,1.0330,0.0110
1,142.545000000,8.75000,9.0540e+02,2.52,318.0,2.42,13.70,5642.00,4.542,0.8460,0.0150
0,0.865959015,1.90580,2.9127e+05,144.50,1162.0,434.65,620.80,4561.00,4.788,0.4690,3.0680
0,2.974163938,1.74230,9.0282e+04,34.74,1266.0,605.99,88.60,5780.00,4.438,1.0000,0.7360
1,2.590395800,2.08800,3.3090e+02,2.55,1484.0,1147.44,18.30,5678.00,4.215,1.3030,0.7250
0,12.893018017,3.30029,1.6033e+04,62.52,1004.0,240.50,453.00,6387.00,4.178,1.4080,1.2410
0,2.213960790,3.45200,1.1940e+02,0.87,1123.0,375.04,9.60,4922.00,4.505,0.8230,0.1430
0,5.240782590,5.23800,5.9260e+02,24.73,1080.0,322.16,58.10,6192.00,4.503,0.9170,1.2230
1,1.847892736,1.89040,3.2330e+02,1.51,1374.0,843.80,53.30,5763.00,4.557,0.8420,0.0360
0,0.695954898,1.46900,3.1810e+02,2.58,2740.0,13264.33,8.50,6737.00,4.243,1.4250,0.1030
0,1.278555003,1.42470,1.4780e+03,5.19,1515.0,1241.92,93.80,5636.00,4.557,0.8270,0.9790
0,15.640641610,6.45240,2.7331e+05,77.18,921.0,169.73,206.30,6517.00,4.279,1.3740,0.5220
0,17.747605900,5.06600,8.7700e+02,146.63,1998.0,3768.37,7.60,8992.00,3.535,4.8320,1.2500
0,0.546248198,2.10810,1.1453e+05,54.23,2227.0,5820.72,263.10,5780.00,4.438,1.0000,0.9460
1,3.932766270,2.94030,2.3490e+02,1.50,1140.0,399.84,30.70,5688.00,4.415,0.9710,0.3700
0,3.315777950,4.23490,9.4567e+04,27.77,1104.0,349.78,124.60,5528.00,4.516,0.8490,0.6330
0,4.464565251,4.02210,7.4112e+04,43.21,1024.0,259.97,286.40,5743.00,4.553,0.8530,1.0460
0,0.566805514,4.36700,8.5300e+01,0.82,1920.0,3193.90,25.10,5115.00,4.439,0.9170,0.0270
0,3.204222652,2.79520,8.9840e+02,23.55,979.0,217.46,45.50,5139.00,4.609,0.7410,1.2580
0,359.006880000,32.16000,2.0158e+03,28.57,237.0,0.74,35.30,5715.00,4.537,0.8340,1.2630
1,1.138548215,2.14820,6.6200e+01,1.45,2537.0,9805.45,31.50,6520.00,4.010,1.7130,0.5450
0,1.231361934,5.43300,4.7100e+02,2.93,1839.0,2707.51,94.70,6095.00,4.378,1.0160,0.9720
0,1.433262401,6.22050,4.2856e+05,136.47,2691.0,12427.14,599.80,7311.00,4.013,1.9590,0.3820
0,0.974303090,2.10880,3.4976e+04,37.62,1643.0,1728.18,224.00,5688.00,4.583,0.7860,1.1690
1,34.211502200,4.94700,2.7380e+02,1.15,427.0,7.82,20.70,4955.00,4.610,0.7210,0.0340
0,7.061149921,3.33515,1.3126e+05,43.71,842.0,118.87,631.50,5585.00,4.564,0.7980,0.9120
0,1.815632406,3.35773,6.1574e+04,108.78,3429.0,32652.55,1413.90,9954.00,4.070,2.4080,1.0400
0,111.039620500,25.75100,9.3562e+03,8.60,335.0,2.97,201.90,5470.00,4.509,0.7770,0.8510
0,2.347479696,26.25000,8.1996e+04,60.50,1502.0,1207.51,261.10,5891.00,4.305,1.1380,1.0510
0,0.635441862,1.98270,1.4761e+05,56.30,2118.0,4750.98,317.10,5780.00,4.438,1.0000,0.8720
1,0.938750221,1.35680,2.8070e+02,1.46,1676.0,1874.28,47.40,5497.00,4.527,0.8860,0.0130
0,6.128107220,2.82400,2.3360e+03,39.52,1513.0,1237.90,17.50,7245.00,4.158,1.6670,1.1590
0,4.350460215,2.52760,5.0424e+04,533.08,1472.0,1107.34,247.20,6585.00,4.208,1.4160,4.2030
1,27.321424200,4.83600,2.7960e+02,3.61,705.0,58.35,14.90,5592.00,4.115,1.4510,0.9830
0,1.061008730,2.67150,6.3671e+03,9.14,1568.0,1434.99,174.90,5080.00,4.417,0.9470,0.8820
1,2.370293200,1.66600,2.2480e+02,1.29,1256.0,588.10,7.00,5668.00,4.545,0.8680,0.0030
0,7.500239550,2.91600,2.7320e+02,21.06,901.0,155.60,29.00,5849.00,4.517,0.9190,1.1940
0,245.438202100,14.50200,1.1312e+04,19.17,289.0,1.66,844.70,5637.00,4.383,0.9900,1.0010
0,1.471060209,4.37080,1.4844e+05,165.15,3693.0,43941.18,563.00,8749.00,3.806,2.9110,0.8950
0,4.639602084,3.46360,2.5079e+04,19.96,1285.0,643.95,131.00,6078.00,4.223,1.1940,0.6340
0,1.247156944,2.67790,1.3476e+05,26042.90,4120.0,68223.38,92.40,4770.00,2.605,9.6700,25.2240
0,3.044766070,9.56800,2.7260e+02,15.70,1126.0,379.01,67.00,5627.00,4.568,0.8180,1.1590
1,70.967208700,6.96230,7.8470e+02,2.84,438.0,8.66,69.30,5818.00,4.464,0.9860,0.5450
0,1.303858554,4.36797,1.2664e+05,73.29,2080.0,4438.11,904.00,6282.00,4.207,1.3430,0.9280
1,3.188990150,2.72200,6.6200e+01,0.98,1309.0,693.65,18.40,5700.00,4.327,1.1760,0.5260
0,14.541747100,5.60670,1.0886e+03,163.25,1494.0,1176.23,71.20,5032.00,3.042,5.9220,1.2140
0,0.867719291,6.32300,2.6518e+03,37.79,2106.0,4662.20,157.10,6220.00,4.398,1.0560,1.2700
0,1.219324537,4.75010,3.7906e+05,60.62,1569.0,1432.21,241.00,5455.00,4.458,0.8970,0.4890
0,2.617284592,9.55450,2.3145e+05,162.67,2013.0,3885.11,1215.20,5510.00,3.641,2.6490,0.7430
0,0.668483494,2.41290,7.2277e+05,138.76,2082.0,4439.53,334.30,5780.00,4.438,1.0000,0.7730
0,1.801863222,7.24920,2.6258e+05,145.36,2721.0,12930.10,463.40,7479.00,3.919,2.3240,0.6810
1,161.515617000,6.54800,2.2153e+03,2.88,211.0,0.47,25.20,4243.00,4.637,0.6410,0.0010
0,2.112405306,2.58450,4.8900e+02,19.01,1225.0,533.20,42.20,5562.00,4.601,0.7560,1.2070
0,1.241483276,2.19500,1.4100e+02,27.25,1847.0,2761.35,32.00,6140.00,4.394,1.0530,1.2270
0,14.658013949,3.03316,1.2964e+05,121.59,855.0,126.35,3361.50,5146.00,3.986,1.6260,1.1410
0,9.726754470,19.62140,6.6416e+03,995.22,1363.0,815.99,366.40,6327.00,3.840,2.4330,4.6760
0,1.785265270,6.22330,1.7331e+03,41.19,1815.0,2563.99,123.10,6505.00,4.342,1.2280,1.2620
0,280.476576000,32.24000,6.5120e+02,3.16,268.0,1.22,38.70,5869.00,4.528,0.8920,0.9740
1,2.416601490,1.96990,8.3600e+01,0.92,1343.0,770.05,33.70,5705.00,4.444,1.0260,0.0350
0,17.793911590,4.31940,9.3395e+04,33.30,697.0,55.88,247.00,5780.00,4.438,1.0000,0.6920
0,0.656201038,4.17901,1.7486e+05,112.77,2157.0,5094.25,2065.80,6025.00,4.472,0.9990,1.4390
0,5.776767320,6.82200,5.7948e+03,26.20,670.0,47.55,74.10,4401.00,4.621,0.6450,1.2730
1,88.406787180,12.30790,1.7244e+03,4.55,410.0,6.65,328.00,5611.00,4.388,1.0730,0.5350
0,2.630094380,11.22600,3.8890e+02,25.55,1480.0,1135.97,69.40,6338.00,4.418,1.0910,1.1950
0,2.870660260,1.54100,4.5080e+02,1.72,1196.0,484.17,13.20,5910.00,4.578,0.7960,0.2860
0,12.426000200,30.19660,4.6860e+02,2.39,706.0,58.88,47.80,5645.00,4.569,0.8170,0.9710
0,10.579100090,1.45530,3.2930e+02,2.03,929.0,175.79,17.90,6323.00,4.418,1.0930,0.4040
1,9.976820720,3.48730,9.6680e+02,2.85,802.0,97.85,31.30,5500.00,4.416,0.9280,0.0220
0,1.863908860,4.41400,1.7610e+02,77.99,2902.0,16718.87,18.30,6689.00,3.594,3.3810,1.2000
0,215.152180000,19.97000,2.6420e+02,1.36,287.0,1.61,6.70,5914.00,4.563,0.8280,0.2999
0,365.994154000,13.07100,6.9850e+02,2.87,263.0,1.14,23.80,6074.00,4.466,0.9650,0.8353
0,3.307669761,1.67200,2.4310e+02,3.87,1840.0,2710.89,66.70,5959.00,3.829,2.3820,0.6020
0,7.373392450,2.88300,1.2500e+02,13.73,1098.0,344.18,36.60,6484.00,4.360,1.0930,1.1040
0,2.237180102,1.47340,4.9380e+02,1.75,1134.0,390.02,23.30,5080.00,4.538,0.7930,0.3740
0,0.882131829,6.81060,3.6209e+03,8.13,1963.0,3510.31,70.60,6168.00,4.482,0.9110,0.9680
0,88.821421000,9.35000,3.9370e+02,234.99,634.0,38.13,7.80,5081.00,3.484,3.3650,1.6227
0,35.145781220,2.25300,6.7894e+03,32.50,480.0,12.60,86.80,5437.00,4.554,0.7830,1.2760
1,105.956681500,6.99880,2.2864e+03,3.79,324.0,2.59,51.80,5327.00,4.581,0.8000,0.3220
0,8.589668930,6.96200,4.2960e+02,155.18,4900.0,136317.25,47.50,3837.00,0.829,80.3070,0.0120
0,79.920131900,4.48200,1.3268e+03,1.81,217.0,0.53,21.90,3812.00,4.767,0.4760,0.6230
0,2.881100027,9.43866,6.6283e+05,446.29,2946.0,17809.19,3316.50,8104.00,3.675,3.3690,0.8290
0,1.752553762,3.87700,4.1470e+02,1.06,933.0,178.74,32.50,4408.00,4.713,0.5290,0.3460
1,1.063788610,1.07200,2.5150e+02,1.61,1650.0,1761.19,21.50,5265.00,4.400,1.0020,0.4660
0,2.199063800,3.19700,3.4480e+02,1.33,1087.0,330.97,19.30,5003.00,4.572,0.7070,0.4890
0,0.566796410,2.32400,2.6700e+01,0.46,1940.0,3349.38,14.10,5403.00,4.540,0.8880,0.3220
1,0.789160884,0.92680,2.1510e+02,0.91,1244.0,564.46,23.60,4258.00,4.635,0.6220,0.3760
0,3.556536370,8.70000,2.0250e+02,1.70,1272.0,619.57,23.10,5950.00,4.395,1.1140,0.7120
0,0.902222843,2.05160,2.9700e+01,48.23,10340.0,2710661.90,5.10,3705.00,0.798,89.8060,0.5080
0,364.143970000,15.37000,5.1350e+02,2.20,259.0,1.06,9.30,6039.00,4.493,0.9510,0.4750
1,5.907414760,1.01600,5.5690e+03,5.10,769.0,82.73,7.20,4963.00,4.585,0.6900,0.1770
0,91.056419080,6.72820,5.7608e+04,53.10,431.0,8.13,701.10,6142.00,4.456,1.0460,1.1120
1,24.754384900,3.39000,5.9330e+02,2.10,491.0,13.70,18.00,4852.00,4.519,0.8040,0.7090
0,1.204529346,1.62000,8.6900e+01,1.40,1968.0,3561.16,11.10,5340.00,4.046,1.5040,0.3830
0,2.618410460,3.30400,1.8020e+02,1.12,1245.0,567.24,24.80,5912.00,4.566,0.8200,0.3690
0,6.905223170,3.53300,4.2030e+02,4.54,1343.0,768.55,34.40,6596.00,4.135,1.7210,0.9620
0,0.755109106,2.96700,1.0600e+02,0.85,1733.0,2130.82,34.00,5452.00,4.572,0.8150,0.4700
1,7.990223790,3.27300,1.6590e+02,1.97,1113.0,361.73,17.60,5689.00,4.065,1.5420,0.1070
0,0.730947010,4.22300,2.2770e+02,15.83,1870.0,2886.66,31.20,5767.00,4.559,0.8370,1.1580
0,0.730947169,4.39600,2.4800e+02,14.43,1777.0,2349.48,49.10,5514.00,4.569,0.8260,1.1430
0,0.642348750,1.36990,1.0370e+02,2.78,3813.0,49846.45,61.30,7089.00,3.842,2.5840,0.6270
0,2.845739620,7.28000,2.1170e+02,3.63,1829.0,2645.94,83.90,5557.00,3.792,2.3720,0.6560
0,112.645961000,7.03700,1.9579e+03,35.36,377.0,4.76,23.30,5895.00,4.489,0.9910,1.2770
0,3.435251240,4.50900,1.5220e+02,25.43,1579.0,1468.73,6.30,5854.00,4.014,1.7420,1.1210
0,0.993488979,1.96940,2.4327e+04,17.90,1914.0,3172.24,145.80,5811.00,4.328,0.9980,0.8300
0,2.057499811,2.56900,3.2560e+02,1.27,1037.0,273.84,23.60,4620.00,4.564,0.7360,0.0040
0,1.099291188,1.76500,2.8260e+02,1.37,1414.0,947.02,19.80,4878.00,4.500,0.8430,0.0770
0,1.081935491,5.13600,2.0290e+02,0.99,1364.0,819.14,33.90,4938.00,4.569,0.7180,0.0000
1,178.139072000,9.65400,6.7880e+02,2.25,291.0,1.70,20.30,5431.00,4.496,0.8790,0.0420
0,1.540395781,1.63050,1.7340e+02,0.94,1211.0,510.22,46.60,4955.00,4.592,0.7350,0.0620
0,1.541350116,3.29000,3.7800e+02,1.50,1273.0,619.14,51.70,5150.00,4.590,0.7840,0.2720
0,1.921494870,1.89100,1.0060e+03,79.14,2382.0,7634.18,11.60,6831.00,3.959,2.2470,1.2900
1,1.093665854,1.43990,2.1840e+02,1.29,1681.0,1880.33,33.50,5845.00,4.541,0.8740,0.1740
0,1.302061421,1.82380,1.0461e+03,92.86,3345.0,29636.26,29.50,7757.00,3.837,2.7830,1.2730
0,2.685223546,4.06320,5.4946e+03,28.98,1111.0,360.92,238.70,5552.00,4.620,0.7190,1.2800
0,75.378781600,5.26800,3.8770e+02,1.60,360.0,3.97,30.10,5061.00,4.488,0.8410,0.0460
0,14.536822280,3.19500,1.0323e+03,73.15,1596.0,1534.06,40.80,4946.00,2.819,5.8550,1.0680
0,341.014950000,5.12000,3.8600e+02,1.72,234.0,0.71,6.90,5327.00,4.456,0.8960,0.0870
0,1.519529227,5.16750,8.3725e+03,11.12,1653.0,1766.31,155.10,6033.00,4.460,1.0460,0.8660
0,12.109762600,10.17400,1.1390e+02,1.09,681.0,50.68,28.20,5437.00,4.547,0.7390,0.9810
0,1.061935973,3.31770,3.3790e+02,24.17,1961.0,3479.87,101.20,6274.00,4.434,1.0620,1.1900
1,133.303247000,7.34200,1.0175e+03,2.67,301.0,1.94,20.60,5064.00,4.474,0.8640,0.0630
0,0.868723418,1.46170,1.9710e+02,1.87,1998.0,3776.50,23.80,5761.00,4.331,1.0460,0.9470
1,25.308935660,5.77040,1.5370e+02,1.77,710.0,60.20,54.20,5949.00,4.272,1.2920,0.7990
0,0.566717263,2.60790,1.8500e+01,0.43,2096.0,4581.82,11.10,5544.00,4.438,0.9570,0.6060
0,4.523422560,2.53100,2.1900e+02,1.70,1195.0,482.25,15.90,6211.00,4.437,1.0580,0.7570
0,0.909310626,3.44110,1.2127e+04,48.79,2130.0,4889.60,454.00,6370.00,4.410,1.1060,1.2640
0,5.243725040,17.13600,2.3440e+02,20.41,1017.0,253.25,51.60,5772.00,4.452,0.8670,1.2010
0,0.566812588,3.59600,1.7100e+01,0.71,3089.0,21653.56,17.50,6194.00,3.971,1.7180,0.0790
0,7.353908690,2.06100,9.2900e+01,2.29,1483.0,1141.53,11.10,6385.00,3.868,2.3270,0.3750
1,8.486515820,5.26700,1.1080e+02,1.34,1060.0,298.03,21.10,6178.00,4.269,1.2670,0.0090
0,2.404353350,4.07000,7.0600e+01,3.05,2454.0,8577.88,27.10,6103.00,3.568,3.3580,0.7460
0,119.677470000,32.27400,3.2541e+03,36.80,379.0,4.90,52.00,6075.00,4.486,0.9690,1.2830
0,38.476945700,5.82500,2.5940e+02,4.79,814.0,103.72,18.40,6079.00,3.834,2.1630,0.9810
0,2.629826650,6.21300,1.2640e+02,17.88,1968.0,3542.64,24.60,6712.00,4.053,1.8460,1.0770
0,14.092583189,4.15360,5.3040e+02,1.82,597.0,30.10,17.80,5081.00,4.596,0.7700,0.5860
0,2.636899795,0.91050,4.2620e+02,49.84,1179.0,456.22,27.60,5524.00,4.540,0.8470,1.5190
0,1.221204888,1.85110,1.1160e+02,1.10,1772.0,2334.40,27.30,5874.00,4.378,0.9970,0.6000
0,20.719162600,3.91200,1.8440e+02,1.85,790.0,92.20,8.90,5837.00,4.143,1.3660,0.0160
0,35.516192190,2.50000,1.0984e+04,719.49,504.0,15.20,85.40,5514.00,4.505,0.8710,8.4670
0,5.714838730,2.74800,2.8620e+02,1.26,842.0,118.73,18.00,5193.00,4.535,0.7550,0.1340
1,10.327363510,1.88900,1.2690e+02,1.25,838.0,116.56,9.70,5757.00,4.431,1.0170,0.7540
0,0.704541784,1.07260,2.7520e+02,1.72,2121.0,4778.23,38.40,6063.00,4.476,1.0120,0.4150
0,11.769219230,3.21900,5.1930e+02,3.12,868.0,134.04,27.40,6215.00,4.440,1.0520,0.9640
1,34.142050600,2.94500,7.8800e+02,1.06,248.0,0.89,13.30,3526.00,4.866,0.3830,0.1050
0,0.865759153,0.84080,1.9160e+02,1.53,2100.0,4616.69,18.70,6249.00,4.428,1.0760,0.3800
1,8.719801350,3.74540,1.6040e+02,1.53,987.0,224.47,22.70,5970.00,4.317,1.2000,0.3430
0,0.306937807,0.59250,1.1920e+02,0.82,2142.0,5019.53,29.30,5088.00,4.580,0.7410,0.0050
0,5.970381300,0.66900,2.1030e+02,1.69,981.0,218.94,5.50,5825.00,4.504,0.9650,0.8826
0,0.945825494,1.84960,1.0470e+02,1.14,1989.0,3715.61,22.10,6116.00,4.440,1.0840,0.5220
0,0.768934934,1.21600,8.4680e+02,4.09,1713.0,2026.85,58.90,5390.00,4.535,0.7770,0.9890
1,0.764863517,1.16000,1.5020e+02,1.04,1733.0,2145.14,13.60,5231.00,4.476,0.8600,0.2350
0,0.544962596,1.08500,2.4790e+02,1.03,1719.0,2074.18,18.30,5257.00,4.675,0.6390,0.4590
1,14.454032900,7.18300,7.9700e+01,0.72,676.0,49.51,17.20,5559.00,4.496,0.7900,0.5220
0,1.000840564,1.32920,2.7144e+03,80.25,3367.0,30248.83,73.20,6287.00,3.558,3.1770,1.1650
1,0.638162933,1.23130,1.0970e+02,0.91,1874.0,2928.31,17.60,5244.00,4.449,0.8880,0.0920
0,354.632840000,2.22700,2.8090e+02,0.90,152.0,0.13,6.50,4206.00,4.703,0.5350,0.3134
0,3.781123000,8.15000,9.0400e+01,1.16,1421.0,962.72,9.00,6318.00,4.247,1.2160,0.0040
0,31.507364900,7.36200,3.3050e+02,0.74,253.0,0.97,15.40,3554.00,4.888,0.3700,0.7740
0,349.588110000,5.05200,3.7330e+02,134.79,1351.0,787.87,11.60,3860.00,0.949,74.3200,0.1899
0,59.742966000,6.78000,2.8490e+02,16.91,1037.0,273.48,8.60,5059.00,2.871,7.3220,0.9694
0,2.882424694,25.91000,6.7298e+04,399.44,2912.0,17023.71,416.20,4705.00,2.667,8.0580,1.0510
0,538.368550000,19.26000,5.4550e+02,2.37,237.0,0.74,7.00,6148.00,4.461,1.0150,0.0671
0,369.730110000,14.27000,2.7480e+02,1.66,274.0,1.34,9.60,6283.00,4.453,0.9990,0.1236
0,181.812140000,16.16400,4.7460e+02,2.04,324.0,2.60,21.30,6060.00,4.509,0.9250,0.3694
0,95.688682000,6.46500,4.5380e+02,28.41,1046.0,283.07,9.80,5040.00,2.681,13.0560,0.5497
1,3.290304098,1.72150,1.3553e+04,4.91,540.0,20.06,220.50,3386.00,4.810,0.4270,0.0900
0,11.258231100,16.89000,3.0040e+02,1.24,667.0,46.86,22.20,5242.00,4.556,0.7220,0.1150
0,12.427076000,17.44700,4.7500e+01,0.82,870.0,135.77,25.30,5841.00,4.278,1.1930,0.0260
0,210.971635000,3.57800,5.1900e+02,2.04,293.0,1.75,6.50,5838.00,4.529,0.8970,0.2091
0,18.622214000,4.42000,5.8320e+03,20.83,1101.0,347.32,20.10,6235.00,3.801,2.4710,0.7920
0,24.571486700,29.96000,5.0640e+02,3.04,637.0,39.00,31.10,5977.00,4.462,0.9560,0.9780
0,1.714414962,5.17207,1.1013e+05,116.92,2042.0,4099.19,6485.80,6351.00,4.126,1.6130,1.1810
0,136.830243000,2.95600,4.6430e+02,17.22,764.0,80.57,8.40,5096.00,3.007,8.0380,0.3813
0,206.309658000,1.49800,2.7710e+02,2.36,361.0,4.01,8.30,6028.00,4.241,1.2670,0.8152
0,9.942228056,2.45451,3.1068e+04,22.15,740.0,70.93,1073.30,5268.00,4.475,0.8430,0.9300
0,84.640585300,2.65700,7.8400e+02,1.72,271.0,1.27,8.20,4386.00,4.629,0.6300,0.2541
0,574.370640000,11.89000,2.2760e+02,3.11,350.0,3.53,12.00,6749.00,3.905,1.9050,0.7455
0,1.049406508,3.00720,4.4750e+02,27.45,4913.0,137177.82,61.30,4745.00,2.425,13.4170,0.1120
